Marital status,Application mode,Application order,Course,evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Unemployment rate,Inflation rate,GDP,Output
1,1,3,10,1,1,1,13,14,10,10,1,0,1,1,0,0,19,0,12.4,0.5,1.79,1
1,17,1,14,1,16,1,13,27,4,7,1,0,1,1,0,0,21,0,8.9,1.4,3.51,0
1,1,2,16,1,1,1,23,27,6,4,1,0,0,0,0,0,18,0,9.4,-0.8,-3.12,1
1,1,1,11,1,1,1,13,29,5,9,1,0,0,1,0,0,20,0,11.1,0.6,2.02,0
1,14,1,15,1,1,1,23,27,10,6,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,0
1,8,3,14,1,1,1,23,28,8,9,1,1,0,1,0,1,18,0,11.1,0.6,2.02,0
1,1,1,10,1,1,1,23,28,8,9,1,0,0,1,0,0,19,0,7.6,2.6,0.32,0
1,14,1,6,1,1,1,13,14,6,2,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,0
4,12,1,8,1,1,1,3,1,6,6,1,0,0,1,0,1,30,0,11.1,0.6,2.02,1
1,8,1,10,1,1,1,13,28,6,6,1,0,0,1,0,0,19,0,11.1,0.6,2.02,0
1,1,3,13,1,1,1,23,27,8,8,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,0
1,1,4,12,1,1,1,1,27,5,8,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,0
1,1,1,6,1,1,1,13,28,10,10,1,0,0,1,0,0,19,0,12.4,0.5,1.79,0
1,1,3,10,1,1,1,1,1,4,4,1,0,0,1,0,0,20,0,7.6,2.6,0.32,0
1,13,1,7,1,1,1,13,27,10,4,0,0,1,1,1,0,25,0,13.9,-0.3,0.79,1
1,1,2,15,1,1,1,13,14,10,10,0,0,0,1,1,0,19,0,12.4,0.5,1.79,1
2,12,1,16,1,1,1,22,14,8,4,0,0,1,1,0,1,34,0,9.4,-0.8,-3.12,0
1,9,2,12,1,1,1,23,27,10,6,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,0
1,1,6,12,1,1,1,1,1,5,6,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0
1,1,1,14,1,1,1,23,28,10,11,0,0,0,1,0,0,20,0,11.1,0.6,2.02,0
1,8,2,12,1,1,1,13,27,10,8,1,0,0,1,0,1,20,0,10.8,1.4,1.74,0
1,17,1,17,0,1,1,23,28,29,44,0,0,1,1,0,0,23,0,8.9,1.4,3.51,0
1,12,1,14,1,1,1,22,27,7,7,0,0,0,1,0,0,28,0,10.8,1.4,1.74,1
1,8,1,15,1,1,1,22,14,10,11,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,0
1,14,1,9,1,1,1,13,28,10,10,1,0,0,1,0,0,19,0,16.2,0.3,-0.92,0
2,1,1,9,1,1,1,23,27,10,9,1,0,0,1,0,0,34,0,7.6,2.6,0.32,1
2,16,1,16,1,1,1,22,27,8,9,0,0,0,1,0,0,35,0,8.9,1.4,3.51,1
1,4,1,17,0,15,1,22,27,10,8,0,0,0,1,0,0,32,0,12.4,0.5,1.79,0
1,8,2,11,1,1,1,13,14,5,8,1,0,0,1,0,0,19,0,11.1,0.6,2.02,0
1,8,5,14,1,1,1,1,14,10,8,1,0,0,1,0,0,18,0,11.1,0.6,2.02,0
2,12,1,9,1,1,1,22,27,10,10,0,0,0,0,0,0,35,0,9.4,-0.8,-3.12,1
1,12,1,3,0,1,1,1,10,5,6,0,0,0,1,1,1,24,0,12.4,0.5,1.79,0
1,8,1,10,1,1,1,13,27,10,10,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,0
1,1,3,15,1,1,4,13,14,5,10,1,0,0,1,1,1,18,1,16.2,0.3,-0.92,0
1,1,3,12,1,1,1,23,14,8,10,1,0,0,1,1,1,20,0,10.8,1.4,1.74,0
1,8,5,11,1,1,1,1,14,5,8,1,0,0,0,1,0,18,0,9.4,-0.8,-3.12,1
1,1,1,7,1,1,1,13,14,5,5,0,0,0,1,1,1,18,0,12.4,0.5,1.79,0
1,1,1,14,1,1,1,13,27,6,8,0,0,0,1,1,1,20,0,9.4,-0.8,-3.12,0
1,8,2,16,1,1,1,13,28,4,4,1,0,0,1,1,0,19,0,12.4,0.5,1.79,1
1,1,2,5,1,1,1,1,1,5,10,1,0,0,1,1,1,20,0,7.6,2.6,0.32,0
1,1,1,10,1,1,1,13,1,10,10,0,0,0,1,1,0,19,0,10.8,1.4,1.74,0
1,1,1,15,1,1,1,21,27,1,1,1,0,0,1,1,0,20,0,7.6,2.6,0.32,0
1,1,1,12,1,1,1,13,14,10,8,1,0,0,1,1,0,22,0,11.1,0.6,2.02,0
1,8,2,7,1,1,1,1,14,10,9,0,0,0,1,1,1,18,0,11.1,0.6,2.02,0
1,1,1,12,1,1,1,23,28,10,10,0,0,0,1,1,0,19,0,12.7,3.7,-1.7,0
1,15,1,4,1,14,1,1,14,10,8,0,0,0,1,1,0,22,0,13.9,-0.3,0.79,1
1,8,5,7,1,1,4,4,10,3,10,1,0,0,1,1,0,20,1,8.9,1.4,3.51,0
2,12,1,4,1,1,1,1,31,10,4,0,0,1,0,1,0,34,0,12.4,0.5,1.79,1
2,12,1,3,0,12,1,1,1,5,5,0,0,0,1,1,0,24,0,16.2,0.3,-0.92,1
1,12,2,14,1,1,1,19,24,1,1,1,0,0,1,1,0,26,0,7.6,2.6,0.32,1
1,12,1,12,1,1,1,22,27,10,7,0,0,0,1,1,0,35,0,12.4,0.5,1.79,1
1,1,1,17,0,1,1,2,27,5,10,1,0,0,1,1,0,22,0,7.6,2.6,0.32,0
1,9,1,11,1,1,1,23,28,6,6,1,0,0,1,1,0,26,0,9.4,-0.8,-3.12,0
1,8,1,9,1,1,1,1,14,4,5,0,0,0,1,1,0,19,0,8.9,1.4,3.51,1
1,1,5,11,1,1,1,3,14,4,10,1,0,0,0,1,0,19,0,8.9,1.4,3.51,1
1,15,1,2,1,14,1,3,3,3,3,0,0,1,1,1,0,20,0,15.5,2.8,-4.06,0
1,16,1,14,1,1,1,3,3,2,11,0,0,1,1,1,0,21,0,11.1,0.6,2.02,0
1,1,2,15,1,1,1,1,14,8,8,1,0,0,1,0,1,19,0,13.9,-0.3,0.79,0
1,1,3,15,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0
1,17,1,4,1,16,1,1,28,9,9,0,0,0,1,0,1,23,0,8.9,1.4,3.51,0
1,8,3,9,1,1,1,13,28,6,8,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,0
1,9,1,12,1,1,1,22,28,6,8,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0
1,1,3,12,1,1,1,23,28,10,10,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0
1,17,1,9,1,16,1,1,14,21,37,1,0,0,1,0,0,21,0,8.9,1.4,3.51,0
1,1,1,6,1,1,1,22,27,10,7,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,0
1,1,1,15,1,1,1,23,27,10,6,1,0,0,1,0,1,24,0,10.8,1.4,1.74,0
1,1,4,12,1,1,1,3,29,3,4,1,0,0,1,0,0,18,0,16.2,0.3,-0.92,1
1,1,1,14,1,1,1,13,1,6,8,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,0
1,8,2,12,1,1,1,13,27,10,8,1,0,0,1,0,0,20,0,12.4,0.5,1.79,0
1,8,2,6,1,1,1,1,14,5,10,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,0
1,1,5,15,1,1,1,19,28,1,9,1,0,0,0,0,1,18,0,7.6,2.6,0.32,1
1,14,1,11,1,1,1,1,14,6,8,0,0,0,1,0,1,19,0,10.8,1.4,1.74,1
1,8,2,16,1,1,1,1,28,5,9,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0
1,1,5,10,1,3,1,1,28,10,4,0,0,1,1,0,0,18,0,10.8,1.4,1.74,0
1,1,2,16,1,1,1,13,1,32,16,1,0,0,1,0,0,20,0,11.1,0.6,2.02,0
1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0
1,8,6,13,1,1,1,23,28,6,6,1,0,0,1,0,1,19,0,11.1,0.6,2.02,0
1,8,3,9,1,1,1,3,28,3,11,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,0
1,1,2,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,7.6,2.6,0.32,0
1,1,1,6,1,1,1,1,27,5,10,1,0,0,1,0,0,21,0,11.1,0.6,2.02,0
1,8,1,11,1,1,1,19,28,1,8,1,0,1,0,0,0,19,0,7.6,2.6,0.32,1
1,1,4,12,1,1,1,1,1,4,4,1,0,0,1,0,0,21,0,12.4,0.5,1.79,0
1,1,1,6,1,1,1,4,1,3,10,0,0,0,1,0,0,18,0,11.1,0.6,2.02,0
1,8,3,13,1,1,1,13,28,10,8,0,0,0,1,0,1,18,0,12.7,3.7,-1.7,0
1,1,1,12,1,1,1,1,1,4,11,0,0,0,1,0,0,18,0,11.1,0.6,2.02,0
1,1,1,8,1,1,1,3,1,2,4,0,0,0,0,0,0,23,0,10.8,1.4,1.74,1
1,1,1,10,1,1,1,13,27,8,8,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,0
1,1,1,12,1,1,1,23,28,6,6,0,0,0,1,0,0,18,0,16.2,0.3,-0.92,0
1,8,2,16,1,1,1,1,14,3,11,1,0,0,1,0,0,19,0,7.6,2.6,0.32,0
1,12,1,12,1,1,1,1,28,4,8,0,0,0,1,0,1,27,0,12.4,0.5,1.79,0
1,8,1,9,1,1,1,22,27,10,7,1,0,1,0,0,1,19,0,11.1,0.6,2.02,0
1,14,1,8,1,1,1,1,14,10,10,1,0,0,1,0,0,21,0,15.5,2.8,-4.06,1
1,9,1,12,1,1,1,22,28,8,9,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0
1,15,1,10,1,1,1,22,27,7,10,0,0,0,1,0,1,21,0,13.9,-0.3,0.79,0
1,1,5,15,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,10.8,1.4,1.74,0
1,8,1,6,1,1,1,13,28,8,8,1,0,0,1,0,1,20,0,12.7,3.7,-1.7,0
1,1,1,16,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0
1,8,1,5,1,1,1,1,1,5,9,1,0,1,0,0,1,18,0,12.7,3.7,-1.7,1
1,1,3,6,1,1,1,1,3,5,5,1,0,0,1,0,0,18,0,8.9,1.4,3.51,0
1,8,4,15,1,1,1,1,1,4,4,1,0,0,1,0,1,18,0,16.2,0.3,-0.92,0
1,1,3,12,1,1,1,1,1,8,8,1,0,0,1,0,1,19,0,12.4,0.5,1.79,0
1,17,1,6,1,16,1,13,28,9,10,1,0,1,0,0,0,23,0,8.9,1.4,3.51,0
1,12,1,6,1,12,1,13,14,5,10,1,0,0,1,0,1,24,0,8.9,1.4,3.51,0
1,1,1,2,1,1,1,1,1,4,4,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0
1,1,3,12,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0
1,1,2,5,1,1,1,1,14,5,4,0,0,0,1,0,0,19,0,12.7,3.7,-1.7,0
1,8,2,16,1,1,1,23,14,5,10,1,0,0,1,0,0,19,0,10.8,1.4,1.74,1
1,1,1,10,1,1,1,1,28,6,9,0,0,0,1,0,1,20,0,11.1,0.6,2.02,0
1,1,1,6,1,1,1,1,10,5,6,0,0,0,1,0,0,20,0,13.9,-0.3,0.79,0
1,12,1,15,1,1,1,19,27,1,1,0,0,0,1,0,0,26,0,7.6,2.6,0.32,1
1,12,1,11,1,12,1,13,1,10,6,0,0,1,0,1,0,36,0,15.5,2.8,-4.06,1
1,8,1,2,1,1,1,1,1,5,11,0,0,0,0,1,0,19,0,10.8,1.4,1.74,1
1,13,1,7,1,1,1,13,27,10,10,0,0,0,0,1,0,27,0,15.5,2.8,-4.06,1
1,1,4,7,1,1,1,3,1,15,31,0,0,0,1,1,0,18,0,8.9,1.4,3.51,1
1,1,4,12,1,1,1,22,28,10,10,1,0,0,1,1,1,18,0,10.8,1.4,1.74,0
1,12,1,5,1,1,1,23,28,6,6,0,0,0,1,1,0,28,0,12.4,0.5,1.79,1
1,15,1,2,1,14,1,13,1,10,10,1,0,0,1,1,0,21,0,12.4,0.5,1.79,0
1,1,1,12,1,1,1,13,27,5,10,0,0,0,1,1,0,19,0,7.6,2.6,0.32,0
1,12,1,14,1,7,1,6,16,4,4,0,0,1,0,1,0,26,0,9.4,-0.8,-3.12,1
1,16,1,7,1,1,1,1,14,4,6,1,0,0,1,1,0,20,0,11.1,0.6,2.02,1
1,1,6,12,1,1,1,23,28,10,10,1,0,0,1,1,0,19,0,12.7,3.7,-1.7,0
1,1,1,9,1,1,1,13,14,8,4,1,0,0,1,1,0,21,0,12.7,3.7,-1.7,1
1,17,1,14,1,16,1,1,14,10,10,0,0,0,1,1,1,23,0,8.9,1.4,3.51,0
1,12,1,3,0,13,1,23,27,5,9,0,0,0,1,1,0,29,0,11.1,0.6,2.02,0
1,1,1,12,1,1,1,1,1,10,10,0,0,0,1,1,0,20,0,12.7,3.7,-1.7,0
1,1,1,10,1,1,1,1,14,6,10,0,0,0,1,1,0,18,0,15.5,2.8,-4.06,0
1,1,1,15,1,1,1,1,28,4,6,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,4,1,13,1,3,1,1,27,5,9,0,0,0,0,1,0,23,0,10.8,1.4,1.74,1
1,1,1,2,1,1,1,23,1,6,2,0,0,0,1,1,0,21,0,13.9,-0.3,0.79,1
1,8,1,9,1,1,1,1,1,10,4,1,0,0,1,1,0,18,0,15.5,2.8,-4.06,0
1,1,1,2,1,1,1,22,14,8,8,1,0,0,1,1,1,18,0,10.8,1.4,1.74,0
1,1,5,5,1,1,1,13,27,6,6,1,0,1,0,1,0,21,0,9.4,-0.8,-3.12,1
1,16,1,10,1,1,1,1,1,6,10,0,0,0,1,1,0,22,0,11.1,0.6,2.02,1
1,9,1,13,1,1,1,3,14,3,9,1,0,0,1,1,0,21,0,8.9,1.4,3.51,0
1,12,1,12,1,1,1,23,14,10,10,1,0,0,0,1,0,32,0,16.2,0.3,-0.92,1
1,4,1,4,1,3,1,1,14,5,2,1,0,0,1,1,0,27,0,15.5,2.8,-4.06,0
1,1,1,12,1,1,1,13,28,10,9,1,0,0,1,1,0,18,0,7.6,2.6,0.32,0
1,12,1,5,1,1,1,1,1,6,4,1,0,0,1,1,1,24,0,15.5,2.8,-4.06,0
1,1,1,8,1,1,1,13,27,2,10,1,0,0,1,1,0,22,0,12.7,3.7,-1.7,1
1,14,1,8,1,1,1,2,3,4,3,1,0,0,0,1,0,22,0,10.8,1.4,1.74,1
1,1,3,9,1,1,1,22,27,10,6,1,0,0,1,1,0,19,0,13.9,-0.3,0.79,0
1,8,6,7,1,1,1,22,11,5,12,1,0,0,1,1,0,19,0,7.6,2.6,0.32,1
1,1,2,6,1,1,1,1,14,4,4,1,0,0,1,1,0,21,0,10.8,1.4,1.74,0
1,1,2,12,1,1,1,1,1,3,8,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0
1,1,2,11,1,1,1,3,14,4,11,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0
1,1,1,2,1,1,1,13,14,10,10,1,0,1,1,0,0,20,0,16.2,0.3,-0.92,1
1,8,1,10,1,1,1,1,14,5,10,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,0
1,8,5,15,1,1,1,23,28,29,39,1,0,1,1,0,0,19,0,8.9,1.4,3.51,0
1,8,1,11,1,1,1,10,1,10,4,1,0,0,1,0,1,18,0,12.4,0.5,1.79,0
1,1,1,8,1,1,1,1,1,4,10,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,0
1,15,1,5,1,14,1,10,27,4,10,0,0,1,1,0,1,22,0,12.4,0.5,1.79,0
2,12,1,13,1,12,1,22,28,10,10,0,0,0,1,0,0,31,0,12.4,0.5,1.79,0
1,8,1,16,1,1,1,13,14,10,9,0,0,0,1,0,1,19,0,16.2,0.3,-0.92,0
1,1,2,2,1,1,1,1,3,4,4,1,0,0,1,0,0,18,0,12.4,0.5,1.79,0
1,1,2,11,1,1,1,23,28,10,8,1,0,0,1,0,1,18,0,8.9,1.4,3.51,0
1,1,1,6,1,1,1,10,1,2,12,0,0,0,1,0,0,21,0,7.6,2.6,0.32,0
1,8,5,12,1,1,1,23,1,10,8,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,0
1,15,1,9,1,14,9,2,27,3,9,0,0,1,0,1,0,25,1,15.5,2.8,-4.06,1
1,6,1,7,1,1,14,1,3,6,9,0,0,1,1,1,0,21,1,11.1,0.6,2.02,1
1,9,2,12,1,1,1,23,27,6,6,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0
1,1,2,15,1,1,1,23,1,10,10,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0
1,8,1,11,1,1,1,9,24,6,1,1,0,0,1,0,0,22,0,7.6,2.6,0.32,1
1,6,1,9,1,1,1,23,1,10,2,0,0,0,1,1,0,19,0,12.4,0.5,1.79,0
1,12,1,3,0,12,1,22,27,10,6,0,0,0,1,0,0,58,0,11.1,0.6,2.02,1
1,7,2,10,1,1,1,13,27,10,8,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0
1,14,1,14,1,1,9,22,27,10,10,1,0,0,1,1,0,23,1,9.4,-0.8,-3.12,0
1,1,2,15,1,1,1,22,27,10,10,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,0
1,9,3,12,1,1,1,13,1,5,8,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,0
1,1,2,6,1,1,1,13,14,12,12,0,0,0,1,0,0,20,0,7.6,2.6,0.32,0
1,8,5,6,1,1,1,13,14,12,8,0,0,0,0,0,0,18,0,12.7,3.7,-1.7,1
1,8,1,14,1,1,1,3,14,6,6,0,0,0,1,0,0,18,0,8.9,1.4,3.51,0
1,8,4,9,1,1,1,13,14,6,8,1,0,1,1,0,1,18,0,11.1,0.6,2.02,0
1,12,1,8,1,1,1,23,28,10,11,0,0,0,1,0,0,24,0,11.1,0.6,2.02,1
1,8,4,16,1,1,1,22,27,10,6,1,0,0,1,0,0,18,0,10.8,1.4,1.74,1
1,1,3,9,1,1,1,1,28,6,8,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,0
1,8,3,10,1,1,1,13,28,10,8,1,0,0,1,0,1,19,0,8.9,1.4,3.51,0
1,1,1,11,1,1,1,23,28,7,7,1,0,0,1,0,0,18,0,7.6,2.6,0.32,0
1,1,2,8,1,1,1,13,27,10,10,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0
1,1,1,2,1,1,1,13,14,6,6,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0
1,15,1,6,1,1,1,4,4,3,7,0,0,0,1,0,0,22,0,13.9,-0.3,0.79,0
1,1,1,11,1,1,1,2,27,2,2,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0
3,8,1,10,1,1,1,22,27,10,10,1,0,0,1,0,1,21,0,12.7,3.7,-1.7,0
1,8,1,15,1,1,1,13,28,10,8,1,0,0,1,0,1,21,0,8.9,1.4,3.51,0
1,1,3,12,1,1,1,23,28,6,8,1,0,0,1,0,1,18,0,10.8,1.4,1.74,0
1,1,5,16,1,1,1,1,10,5,10,1,0,0,1,0,0,20,0,10.8,1.4,1.74,1
1,1,3,11,1,1,1,22,28,8,8,1,0,0,1,0,1,18,0,7.6,2.6,0.32,0
1,7,3,5,1,1,1,1,28,5,9,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,0
1,1,2,12,1,1,1,1,28,10,10,1,0,0,1,0,1,18,0,11.1,0.6,2.02,0
1,6,1,9,1,1,14,26,1,4,5,0,0,1,0,1,0,26,1,11.1,0.6,2.02,1
1,6,1,7,1,1,13,1,3,21,31,0,0,1,1,0,0,19,1,8.9,1.4,3.51,0
2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,35,0,15.5,2.8,-4.06,0
1,9,1,14,1,1,1,1,1,10,10,1,0,0,1,0,1,19,0,12.4,0.5,1.79,0
1,1,1,6,1,1,1,23,27,10,7,1,0,0,1,1,0,18,0,10.8,1.4,1.74,0
1,1,5,14,1,1,1,13,14,8,4,0,0,0,1,1,0,19,0,7.6,2.6,0.32,0
1,1,1,2,1,1,1,1,1,10,10,1,0,0,1,1,0,25,0,12.4,0.5,1.79,0
1,8,6,11,1,1,1,1,1,5,4,1,0,0,1,1,0,18,0,11.1,0.6,2.02,0
1,8,1,4,1,1,1,1,4,10,6,1,0,1,0,1,0,26,0,16.2,0.3,-0.92,1
1,14,1,17,0,1,1,1,1,7,7,0,0,0,1,1,0,34,0,9.4,-0.8,-3.12,0
1,1,2,11,1,1,1,4,14,5,4,1,0,0,0,1,0,18,0,12.7,3.7,-1.7,1
1,1,1,2,1,1,1,3,20,4,6,0,0,0,0,1,0,18,0,9.4,-0.8,-3.12,1
1,8,3,7,1,1,1,1,14,5,4,1,0,0,1,1,1,18,0,8.9,1.4,3.51,1
1,15,1,4,1,14,1,22,27,10,5,0,0,0,1,1,0,20,0,12.4,0.5,1.79,1
1,15,1,5,1,14,1,1,14,5,5,0,0,0,1,1,0,25,0,16.2,0.3,-0.92,0
1,8,1,8,1,1,1,2,1,5,2,0,0,0,1,1,0,18,0,11.1,0.6,2.02,1
1,1,1,4,1,1,1,13,27,10,10,1,0,0,1,1,0,19,0,15.5,2.8,-4.06,0
1,1,1,2,1,1,1,1,1,5,2,1,0,0,1,1,0,20,0,10.8,1.4,1.74,1
1,9,2,10,1,1,1,13,27,6,8,1,0,0,1,1,1,20,0,10.8,1.4,1.74,0
1,1,1,7,1,1,1,3,1,3,4,0,0,0,1,1,0,20,0,7.6,2.6,0.32,0
1,1,2,9,1,1,1,1,27,5,10,1,0,0,1,1,1,19,0,11.1,0.6,2.02,1
1,1,1,9,1,1,1,1,14,5,6,0,0,0,1,1,0,20,0,8.9,1.4,3.51,0
1,1,6,12,1,1,1,1,1,4,8,1,0,0,1,1,0,18,0,11.1,0.6,2.02,0
1,1,1,14,1,1,1,2,28,21,35,1,0,0,1,1,0,19,0,16.2,0.3,-0.92,0
1,9,1,9,1,1,1,22,27,8,8,1,0,0,0,1,0,20,0,9.4,-0.8,-3.12,1
1,12,1,14,1,1,1,23,27,8,8,0,0,0,1,1,0,24,0,15.5,2.8,-4.06,1
1,15,1,4,1,14,1,23,28,10,9,1,0,0,1,1,0,20,0,16.2,0.3,-0.92,0
1,1,3,14,1,1,1,3,14,3,9,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,16,1,7,1,1,1,1,14,5,5,0,0,0,1,1,0,23,0,8.9,1.4,3.51,1
1,8,2,11,1,1,1,13,14,5,4,1,0,0,1,1,0,20,0,7.6,2.6,0.32,0
1,14,4,3,0,1,1,19,24,1,1,0,0,0,1,1,0,21,0,9.4,-0.8,-3.12,0
1,8,2,7,1,1,1,8,10,10,10,1,0,0,1,1,0,20,0,10.8,1.4,1.74,1
2,8,5,7,1,1,1,22,28,5,5,1,0,0,1,1,0,21,0,7.6,2.6,0.32,0
1,1,1,15,1,1,1,1,14,10,8,0,0,0,1,1,1,18,0,11.1,0.6,2.02,0
1,1,3,11,1,1,1,1,1,5,4,1,0,0,1,1,0,18,0,11.1,0.6,2.02,0
1,8,1,9,1,1,1,3,28,4,8,1,0,0,1,1,0,18,0,13.9,-0.3,0.79,0
1,15,1,4,1,14,1,3,3,8,2,1,0,0,1,1,0,20,0,15.5,2.8,-4.06,0
1,8,1,15,1,1,1,13,28,5,10,0,0,0,1,1,1,18,0,16.2,0.3,-0.92,0
1,8,1,15,1,1,1,22,27,1,5,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,1
1,8,1,7,1,1,1,1,3,10,11,1,0,0,1,1,0,20,0,10.8,1.4,1.74,0
1,8,1,8,1,1,1,13,28,5,8,0,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,12,1,17,0,1,1,22,27,10,6,1,0,1,1,1,0,33,0,12.7,3.7,-1.7,1
1,16,1,2,1,1,1,2,1,4,4,1,0,0,1,1,0,21,0,8.9,1.4,3.51,0
2,12,1,4,1,1,1,1,14,5,5,0,0,1,0,1,0,25,0,15.5,2.8,-4.06,1
1,1,1,6,1,1,1,1,1,5,10,1,0,0,1,1,1,20,0,12.4,0.5,1.79,1
1,17,1,6,1,16,1,1,1,10,5,1,0,0,1,1,1,22,0,8.9,1.4,3.51,1
4,12,1,15,1,12,1,22,27,10,2,0,0,0,1,0,0,39,0,10.8,1.4,1.74,0
1,1,2,14,1,1,1,3,1,3,7,1,0,0,1,1,1,21,0,8.9,1.4,3.51,0
1,8,1,11,1,1,1,1,1,10,10,0,0,0,1,0,1,19,0,16.2,0.3,-0.92,0
1,12,1,12,1,12,1,22,27,10,8,0,0,0,1,0,1,26,0,7.6,2.6,0.32,0
1,9,2,10,1,1,1,13,1,5,4,1,0,0,1,0,1,19,0,15.5,2.8,-4.06,0
1,17,1,6,1,16,1,1,3,5,3,1,0,0,0,0,1,20,0,8.9,1.4,3.51,0
1,8,1,14,1,1,1,1,27,5,10,1,0,0,1,0,1,25,0,15.5,2.8,-4.06,0
1,14,1,3,0,1,1,13,27,9,6,0,0,0,1,1,0,24,0,16.2,0.3,-0.92,1
1,8,6,7,1,1,1,13,14,5,1,1,0,0,1,1,0,20,0,7.6,2.6,0.32,0
2,12,1,4,1,1,1,22,27,10,10,0,0,0,1,1,0,29,0,13.9,-0.3,0.79,0
1,1,1,15,1,1,1,1,3,10,10,0,0,0,1,1,0,20,0,16.2,0.3,-0.92,0
1,15,1,8,1,14,1,3,4,3,3,1,0,0,1,1,0,20,0,13.9,-0.3,0.79,1
1,12,1,14,1,12,1,13,1,6,9,1,0,0,1,1,1,24,0,11.1,0.6,2.02,0
1,12,1,12,1,12,1,1,3,3,3,0,0,1,1,1,0,24,0,16.2,0.3,-0.92,1
1,4,1,7,1,15,1,3,1,3,6,0,0,0,1,1,0,23,0,11.1,0.6,2.02,0
1,14,1,13,1,1,1,1,27,6,6,1,0,0,1,1,0,20,0,15.5,2.8,-4.06,0
1,8,2,14,1,1,1,1,1,5,11,1,0,0,1,1,0,19,0,15.5,2.8,-4.06,0
4,12,1,4,1,1,1,22,27,10,9,0,0,0,1,1,0,28,0,11.1,0.6,2.02,0
1,15,1,4,1,14,1,1,28,5,5,1,0,0,1,1,1,20,0,13.9,-0.3,0.79,0
1,1,1,5,1,1,1,23,27,4,4,0,0,0,1,1,0,18,0,8.9,1.4,3.51,0
1,1,1,14,1,1,1,1,1,12,12,1,0,1,1,1,0,20,0,10.8,1.4,1.74,1
2,12,1,17,0,1,1,22,14,6,4,1,0,0,1,1,0,33,0,10.8,1.4,1.74,0
2,12,1,12,1,1,1,22,27,29,42,0,0,0,1,0,0,35,0,12.4,0.5,1.79,0
1,12,1,12,1,15,1,22,27,10,8,0,0,0,1,0,0,27,0,12.7,3.7,-1.7,0
1,8,5,15,1,1,1,23,28,8,8,1,0,0,0,0,0,19,0,9.4,-0.8,-3.12,1
1,12,1,17,0,1,14,22,14,10,10,0,0,0,1,0,1,31,1,15.5,2.8,-4.06,0
1,1,1,2,1,1,1,13,27,8,8,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,14,1,5,1,1,1,13,27,8,8,1,0,0,1,1,0,22,0,15.5,2.8,-4.06,0
1,14,1,12,1,1,16,1,1,7,7,0,0,0,1,0,0,39,1,12.7,3.7,-1.7,1
